Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage	Entry	ambig	gene_names_ordered_locus	gene_names_primary	Gene names  (synonym )	Protein names	Function [CC]	Catalytic activity	Gene ontology (GO)	Gene ontology (molecular function)	Gene ontology (biological process)	Gene ontology (cellular component)	Subcellular location [CC]	Pathway	Cofactor	Subunit structure [CC]	EC number	Length	Activity regulation	Kinetics	Miscellaneous [CC]	Status	Protein existence	Proteomes	Sign
p_1377	highco2_8	-0.7148526168441547	0.9884629704680197	-0.7231961522096115	7	0.49301034623136153	0.6443836685572529	NA	0.125	0	P73766	no	slr0870	NA	NA	Slr0870 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	120	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1378	highco2_4	-2.1288758747728678	0.7186494396845162	-2.962328719977065	9	0.015899264766853438	0.07495862517531773	NA	0	0	P73767	no	slr0871	NA	NA	Slr0871 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	127	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1378	highco2_8	-1.7180324993363387	0.7186494396845164	-2.390640560563919	9	0.04051482152614572	0.12110518042198547	NA	0	0	P73767	no	slr0871	NA	NA	Slr0871 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	127	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1379	highco2_4	-0.4808989946090895	0.4066895047181936	-1.1824721047136875	9	0.26731514820094526	0.4642616217550927	NA	0.29166666666666663	0.2916666666666667	P73768	no	slr0872	NA	NA	Slr0872 protein	NA	NA	integral component of plasma membrane [GO:0005887]; outer membrane-bounded periplasmic space [GO:0030288]; glycolipid transfer activity [GO:0017089]; lipopolysaccharide transmembrane transporter activity [GO:0015221]; lipopolysaccharide transport [GO:0015920]	glycolipid transfer activity [GO:0017089]; lipopolysaccharide transmembrane transporter activity [GO:0015221]	lipopolysaccharide transport [GO:0015920]	integral component of plasma membrane [GO:0005887]; outer membrane-bounded periplasmic space [GO:0030288]	NA	NA	NA	NA	NA	372	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1379	highco2_8	-0.6014031194052384	0.40668950471819365	-1.478777082831206	9	0.1733245623623998	0.32323905396416375	NA	0.25	0.25	P73768	no	slr0872	NA	NA	Slr0872 protein	NA	NA	integral component of plasma membrane [GO:0005887]; outer membrane-bounded periplasmic space [GO:0030288]; glycolipid transfer activity [GO:0017089]; lipopolysaccharide transmembrane transporter activity [GO:0015221]; lipopolysaccharide transport [GO:0015920]	glycolipid transfer activity [GO:0017089]; lipopolysaccharide transmembrane transporter activity [GO:0015221]	lipopolysaccharide transport [GO:0015920]	integral component of plasma membrane [GO:0005887]; outer membrane-bounded periplasmic space [GO:0030288]	NA	NA	NA	NA	NA	372	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_138	highco2_4	-0.33373595069356643	1.1662577659464852	-0.2861596813657404	9	0.7812334706436097	0.8814333839795471	NA	0	0	P72637	no	sll1060	NA	NA	UPF0182 protein sll1060	NA	NA	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	NA	NA	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	SUBCELLULAR LOCATION: Cell membrane {ECO:0000255|HAMAP-Rule:MF_01600}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01600}.	NA	NA	NA	NA	1032	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_138	highco2_8	0.7386165066483611	1.1662577659464852	0.6333218334875835	9	0.5422801824910781	0.6878879288085715	NA	0	0	P72637	no	sll1060	NA	NA	UPF0182 protein sll1060	NA	NA	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	NA	NA	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	SUBCELLULAR LOCATION: Cell membrane {ECO:0000255|HAMAP-Rule:MF_01600}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01600}.	NA	NA	NA	NA	1032	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_1380	highco2_4	-2.8545114064239536	0.6619814180882776	-4.312071802056677	9	0.0019557447399338734	0.019555994338574963	NA	0	0	P73770	no	slr1243	NA	NA	Slr1243 protein	NA	NA	ATP binding [GO:0005524]	ATP binding [GO:0005524]	NA	NA	NA	NA	NA	NA	NA	1064	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1380	highco2_8	-2.3765070640430452	0.6619814180882778	-3.58999059355187	9	0.0058388693944873005	0.03241475431888053	NA	0	0	P73770	no	slr1243	NA	NA	Slr1243 protein	NA	NA	ATP binding [GO:0005524]	ATP binding [GO:0005524]	NA	NA	NA	NA	NA	NA	NA	1064	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1381	highco2_4	-0.8432039019294437	0.4051707194891859	-2.081107694535535	5	0.09193243231970971	0.23711773961841695	NA	0.125	0	P73775	no	sll1160	NA	NA	Sll1160 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1381	highco2_8	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0	P73775	no	sll1160	NA	NA	Sll1160 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1382	highco2_4	-2.519439653005028	0.5190113149711576	-4.854305831742874	9	9.029287867849956e-4	0.012366695535460319	NA	0.15625	0.15625	P73785	no	NA	pstS	NA	Phosphate-binding protein	NA	NA	ATP-binding cassette (ABC) transporter complex [GO:0043190]; phosphate ion binding [GO:0042301]; phosphate ion transmembrane transport [GO:0035435]	phosphate ion binding [GO:0042301]	phosphate ion transmembrane transport [GO:0035435]	ATP-binding cassette (ABC) transporter complex [GO:0043190]	NA	NA	NA	NA	NA	333	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_1382	highco2_8	-2.4118569007612853	0.5190113149711577	-4.647021810873846	9	0.001207195061527333	0.012382372202523216	NA	0	0	P73785	no	NA	pstS	NA	Phosphate-binding protein	NA	NA	ATP-binding cassette (ABC) transporter complex [GO:0043190]; phosphate ion binding [GO:0042301]; phosphate ion transmembrane transport [GO:0035435]	phosphate ion binding [GO:0042301]	phosphate ion transmembrane transport [GO:0035435]	ATP-binding cassette (ABC) transporter complex [GO:0043190]	NA	NA	NA	NA	NA	333	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_1383	highco2_4	-0.3021727310824475	0.41146015754836684	-0.7343912297193133	9	0.4814050018498748	0.6646871769240942	NA	0.0625	0.0625	P73791	no	sll1151	NA	NA	Sll1151 protein	NA	NA	integral component of membrane [GO:0016021]	NA	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	605	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1383	highco2_8	-0.2353600924929279	0.4114601575483669	-0.5720118659733451	9	0.5813177182107077	0.7164605388628694	NA	0	0	P73791	no	sll1151	NA	NA	Sll1151 protein	NA	NA	integral component of membrane [GO:0016021]	NA	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	605	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1384	highco2_4	0.15741517251261614	0.5087363087293579	0.3094238995950243	8	0.7649048888360743	0.8725641430897547	NA	0.125	0	P73794	no	slr1253	NA	NA	Slr1253 protein	NA	NA	integral component of membrane [GO:0016021]	NA	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	104	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1384	highco2_8	0.21546159256481906	0.4709983001057336	0.45745726155795136	8	0.6595097659900533	0.7681180126397181	NA	0	0	P73794	no	slr1253	NA	NA	Slr1253 protein	NA	NA	integral component of membrane [GO:0016021]	NA	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	104	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1385	highco2_4	1.7746122363242	0.531065316217252	3.3416082393869404	8	0.010206736059412691	0.057369809954724835	NA	0.125	0	P73797	no	slr1257	NA	NA	Slr1257 protein	NA	NA	integral component of membrane [GO:0016021]; ligand-gated ion channel activity [GO:0015276]	ligand-gated ion channel activity [GO:0015276]	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	397	NA	NA	NA	unreviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
p_1385	highco2_8	0.46601115232166196	0.49167094404599776	0.9478110471341271	8	0.37097276462227047	0.5359395960672517	NA	0	0	P73797	no	slr1257	NA	NA	Slr1257 protein	NA	NA	integral component of membrane [GO:0016021]; ligand-gated ion channel activity [GO:0015276]	ligand-gated ion channel activity [GO:0015276]	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	397	NA	NA	NA	unreviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
p_1386	highco2_4	0.21649043408406926	0.36948683252165393	0.5859219193457503	9	0.5723264438701192	0.7389704203669082	NA	0.125	0.125	P73798	no	slr1258	NA	NA	Slr1258 protein	NA	NA	integral component of external side of plasma membrane [GO:0071575]; cellular response to DNA damage stimulus [GO:0006974]	NA	cellular response to DNA damage stimulus [GO:0006974]	integral component of external side of plasma membrane [GO:0071575]	NA	NA	NA	NA	NA	251	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1386	highco2_8	0.08079858176868876	0.369486832521654	0.21867783817154976	9	0.8317793525528179	0.8936187032949994	NA	0.09375	0.09375	P73798	no	slr1258	NA	NA	Slr1258 protein	NA	NA	integral component of external side of plasma membrane [GO:0071575]; cellular response to DNA damage stimulus [GO:0006974]	NA	cellular response to DNA damage stimulus [GO:0006974]	integral component of external side of plasma membrane [GO:0071575]	NA	NA	NA	NA	NA	251	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1387	highco2_4	0.6001386457477107	0.16019786204115163	3.746233801756649	9	0.004581213583039645	0.03503090527808407	NA	0	0	P73799	no	slr1259	NA	NA	Slr1259 protein	NA	NA	hydrolase activity, acting on ester bonds [GO:0016788]; sulfur dioxygenase activity [GO:0050313]; glutathione metabolic process [GO:0006749]; hydrogen sulfide metabolic process [GO:0070813]	hydrolase activity, acting on ester bonds [GO:0016788]; sulfur dioxygenase activity [GO:0050313]	glutathione metabolic process [GO:0006749]; hydrogen sulfide metabolic process [GO:0070813]	NA	NA	NA	NA	NA	NA	232	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1387	highco2_8	-0.19981561971732184	0.1601978620411517	-1.2473051585794144	9	0.2437650918464347	0.4102109436228284	NA	0	0	P73799	no	slr1259	NA	NA	Slr1259 protein	NA	NA	hydrolase activity, acting on ester bonds [GO:0016788]; sulfur dioxygenase activity [GO:0050313]; glutathione metabolic process [GO:0006749]; hydrogen sulfide metabolic process [GO:0070813]	hydrolase activity, acting on ester bonds [GO:0016788]; sulfur dioxygenase activity [GO:0050313]	glutathione metabolic process [GO:0006749]; hydrogen sulfide metabolic process [GO:0070813]	NA	NA	NA	NA	NA	NA	232	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1388	highco2_4	1.2461737624531624	0.23253063624780007	5.359180977448309	9	4.568051989317645e-4	0.008177871966297143	NA	0.017857142857142905	0.017857142857142856	P73800	no	slr1260	NA	NA	Slr1260 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	177	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1388	highco2_8	0.37466541777823364	0.23253063624780013	1.6112518497518118	9	0.14158442762839973	0.27775305747866397	NA	0	0	P73800	no	slr1260	NA	NA	Slr1260 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	177	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1389	highco2_4	0.21654674270240984	0.1320314287671412	1.6401151205015367	9	0.13540162631166308	0.30083071800661076	NA	0.07291666666666663	0.07291666666666667	P73803	no	slr1263	NA	NA	Slr1263 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	470	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1389	highco2_8	0.12652487934489273	0.13203142876714122	0.9582936466440867	9	0.36294836077007986	0.529668542749832	NA	0.05208333333333337	0.052083333333333336	P73803	no	slr1263	NA	NA	Slr1263 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	470	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_139	highco2_4	-0.6328481277051252	0.295575875144644	-2.141068270187587	9	0.06091532300573421	0.18401508838231573	NA	0.02083333333333337	0.020833333333333332	P72641	no	sll1059	adk2	NA	Adenylate kinase 2 (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase 2) (Adenylate monophosphate kinase 2)	FUNCTION: Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism. {ECO:0000255|HAMAP-Rule:MF_00235}.	CATALYTIC ACTIVITY: Reaction=AMP + ATP = 2 ADP; Xref=Rhea:RHEA:12973, ChEBI:CHEBI:30616, ChEBI:CHEBI:456215, ChEBI:CHEBI:456216; EC=2.7.4.3; Evidence={ECO:0000255|HAMAP-Rule:MF_00235};	cytoplasm [GO:0005737]; cytosol [GO:0005829]; adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]; AMP salvage [GO:0044209]; nucleoside diphosphate metabolic process [GO:0009132]; nucleoside monophosphate metabolic process [GO:0009123]	adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]	AMP salvage [GO:0044209]; nucleoside diphosphate metabolic process [GO:0009132]; nucleoside monophosphate metabolic process [GO:0009123]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00235}.	PATHWAY: Purine metabolism; AMP biosynthesis via salvage pathway; AMP from ADP: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00235}.	NA	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_00235}.	2.7.4.3	181	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_139	highco2_8	-1.1395506081888487	0.29557587514464406	-3.8553573008324653	9	0.003874455224935236	0.02506179145498648	NA	0.08333333333333337	0.08333333333333333	P72641	no	sll1059	adk2	NA	Adenylate kinase 2 (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase 2) (Adenylate monophosphate kinase 2)	FUNCTION: Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism. {ECO:0000255|HAMAP-Rule:MF_00235}.	CATALYTIC ACTIVITY: Reaction=AMP + ATP = 2 ADP; Xref=Rhea:RHEA:12973, ChEBI:CHEBI:30616, ChEBI:CHEBI:456215, ChEBI:CHEBI:456216; EC=2.7.4.3; Evidence={ECO:0000255|HAMAP-Rule:MF_00235};	cytoplasm [GO:0005737]; cytosol [GO:0005829]; adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]; AMP salvage [GO:0044209]; nucleoside diphosphate metabolic process [GO:0009132]; nucleoside monophosphate metabolic process [GO:0009123]	adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]	AMP salvage [GO:0044209]; nucleoside diphosphate metabolic process [GO:0009132]; nucleoside monophosphate metabolic process [GO:0009123]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00235}.	PATHWAY: Purine metabolism; AMP biosynthesis via salvage pathway; AMP from ADP: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00235}.	NA	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_00235}.	2.7.4.3	181	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_1390	highco2_4	-0.33676447688307454	0.15395060320761822	-2.187483971263906	9	0.056481411780417545	0.1751268430113933	NA	0.044642857142857095	0.044642857142857144	P73804	no	sll1961	NA	NA	Sll1961 protein	NA	NA	DNA-binding transcription factor activity [GO:0003700]	DNA-binding transcription factor activity [GO:0003700]	NA	NA	NA	NA	NA	NA	NA	388	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1390	highco2_8	-0.6909203977247854	0.15395060320761828	-4.4879356321391475	9	0.0015150125448049057	0.014272710353861193	NA	0.1339285714285714	0.13392857142857142	P73804	no	sll1961	NA	NA	Sll1961 protein	NA	NA	DNA-binding transcription factor activity [GO:0003700]	DNA-binding transcription factor activity [GO:0003700]	NA	NA	NA	NA	NA	NA	NA	388	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1391	highco2_4	-0.6327792543184813	0.35462371996830017	-1.7843681025483729	9	0.10802829287299698	0.2615504684781285	NA	0.04166666666666663	0.041666666666666664	P73806	no	NA	suhB	NA	Histidinol-phosphatase (EC 3.1.3.15) (Histidinol-phosphate phosphatase)	NA	CATALYTIC ACTIVITY: Reaction=H2O + L-histidinol phosphate = L-histidinol + phosphate; Xref=Rhea:RHEA:14465, ChEBI:CHEBI:15377, ChEBI:CHEBI:43474, ChEBI:CHEBI:57699, ChEBI:CHEBI:57980; EC=3.1.3.15; Evidence={ECO:0000256|ARBA:ARBA00001216};	histidinol-phosphatase activity [GO:0004401]; metal ion binding [GO:0046872]; histidine biosynthetic process [GO:0000105]; inositol phosphate dephosphorylation [GO:0046855]	histidinol-phosphatase activity [GO:0004401]; metal ion binding [GO:0046872]	histidine biosynthetic process [GO:0000105]; inositol phosphate dephosphorylation [GO:0046855]	NA	NA	PATHWAY: Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 8/9. {ECO:0000256|ARBA:ARBA00004970}.	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|ARBA:ARBA00001946};	NA	3.1.3.15	267	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_1391	highco2_8	-0.4733597821436473	0.3546237199683002	-1.3348226739766897	9	0.21471538039411264	0.3720811982050834	NA	0	0	P73806	no	NA	suhB	NA	Histidinol-phosphatase (EC 3.1.3.15) (Histidinol-phosphate phosphatase)	NA	CATALYTIC ACTIVITY: Reaction=H2O + L-histidinol phosphate = L-histidinol + phosphate; Xref=Rhea:RHEA:14465, ChEBI:CHEBI:15377, ChEBI:CHEBI:43474, ChEBI:CHEBI:57699, ChEBI:CHEBI:57980; EC=3.1.3.15; Evidence={ECO:0000256|ARBA:ARBA00001216};	histidinol-phosphatase activity [GO:0004401]; metal ion binding [GO:0046872]; histidine biosynthetic process [GO:0000105]; inositol phosphate dephosphorylation [GO:0046855]	histidinol-phosphatase activity [GO:0004401]; metal ion binding [GO:0046872]	histidine biosynthetic process [GO:0000105]; inositol phosphate dephosphorylation [GO:0046855]	NA	NA	PATHWAY: Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 8/9. {ECO:0000256|ARBA:ARBA00004970}.	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|ARBA:ARBA00001946};	NA	3.1.3.15	267	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_1392	highco2_4	0.011466878860034056	0.16866050335307167	0.06798793215996422	9	0.9472817412154613	0.9715249706114967	NA	0	0	P73811	no	slr2059	NA	NA	Ferredoxin	NA	NA	iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	NA	NA	NA	NA	NA	NA	NA	134	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1392	highco2_8	-0.15055778114186863	0.1686605033530717	-0.8926676853720337	9	0.39527611755253167	0.55917509269312	NA	0	0	P73811	no	slr2059	NA	NA	Ferredoxin	NA	NA	iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	NA	NA	NA	NA	NA	NA	NA	134	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1393	highco2_4	0.05767503539139413	0.36880863948090115	0.15638200740788463	7	0.8801464991582124	0.9386236906969402	NA	0.125	0	P73812	no	slr2060	NA	NA	Slr2060 protein	NA	NA	acyltransferase activity [GO:0016746]	acyltransferase activity [GO:0016746]	NA	NA	NA	NA	NA	NA	NA	465	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1393	highco2_8	0.6289783163722543	0.36880863948090115	1.7054327069385968	7	0.13188301544224768	0.26598877833576917	NA	0.125	0	P73812	no	slr2060	NA	NA	Slr2060 protein	NA	NA	acyltransferase activity [GO:0016746]	acyltransferase activity [GO:0016746]	NA	NA	NA	NA	NA	NA	NA	465	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1394	highco2_4	-1.3871998752313446	0.40150073668484043	-3.4550369363835878	9	0.007217104884683856	0.04556993019954776	NA	0.25	0.25	P73813	no	sll1956	NA	NA	Sll1956 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	192	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1394	highco2_8	-1.6906653370748221	0.4015007366848405	-4.210864844320114	9	0.0022699005807260697	0.017909765021552948	NA	0.25	0.25	P73813	no	sll1956	NA	NA	Sll1956 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	192	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1395	highco2_4	-1.1134138646230818	0.9600639594881165	-1.1597288426666155	7	0.28418285672233123	0.4793232283297933	NA	0.125	0	P73818	no	sll1950	NA	NA	Sll1950 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	244	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1395	highco2_8	0.2017428998845867	0.9600639594881165	0.21013485392384823	7	0.8395478619266359	0.8989465256951441	NA	0.125	0	P73818	no	sll1950	NA	NA	Sll1950 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	244	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1396	highco2_4	-0.18828877498532076	0.30774085912201077	-0.6118419748437417	9	0.5557811685260623	0.725836118702715	NA	0.050000000000000044	0.05	P73819	no	sll1949	NA	NA	Sll1949 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	247	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1396	highco2_8	-0.5082070664329223	0.3077408591220108	-1.6514123860017957	9	0.13304887096639728	0.26758848558507914	NA	0	0	P73819	no	sll1949	NA	NA	Sll1949 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	247	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
