Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage	Entry	ambig	gene_names_ordered_locus	gene_names_primary	Gene names  (synonym )	Protein names	Function [CC]	Catalytic activity	Gene ontology (GO)	Gene ontology (molecular function)	Gene ontology (biological process)	Gene ontology (cellular component)	Subcellular location [CC]	Pathway	Cofactor	Subunit structure [CC]	EC number	Length	Activity regulation	Kinetics	Miscellaneous [CC]	Status	Protein existence	Proteomes	Sign
p_1062	lowco2_4	0.46712204038434146	0.4944826431510001	0.9446682241619074	9	0.36949656140720544	0.5100529580740341	NA	0.3125	0.3125	P73032	no	slr1753	NA	NA	Slr1753 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1749	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1062	lowco2_8	0.46964263369418946	0.4944826431510002	0.9497656595213892	9	0.36703676590191536	0.6269102025888343	NA	0.25	0.25	P73032	no	slr1753	NA	NA	Slr1753 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1749	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1063	lowco2_4	0.5485862746545521	0.24325792325512294	2.2551630274307994	9	0.050574798886394934	0.124529297523524	NA	0	0	P73034	no	sll1647	NA	NA	Sll1647 protein	NA	NA	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; N-acetyltransferase activity [GO:0008080]	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; N-acetyltransferase activity [GO:0008080]	NA	NA	NA	NA	NA	NA	NA	172	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1063	lowco2_8	0.6839927564224307	0.243257923255123	2.811800525424513	9	0.020317222627055376	0.21856101370589767	NA	0	0	P73034	no	sll1647	NA	NA	Sll1647 protein	NA	NA	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; N-acetyltransferase activity [GO:0008080]	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; N-acetyltransferase activity [GO:0008080]	NA	NA	NA	NA	NA	NA	NA	172	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1064	lowco2_4	-1.2876095402926773	0.296278677755783	-4.3459406193044705	9	0.0018612492262222169	0.0195339931046165	NA	0.11111111111111116	0.1111111111111111	P73037	no	NA	ytfC	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	NA	CATALYTIC ACTIVITY: Reaction=[protein]-peptidylproline (omega=180) = [protein]-peptidylproline (omega=0); Xref=Rhea:RHEA:16237, Rhea:RHEA-COMP:10747, Rhea:RHEA-COMP:10748, ChEBI:CHEBI:83833, ChEBI:CHEBI:83834; EC=5.2.1.8; Evidence={ECO:0000256|ARBA:ARBA00000971, ECO:0000256|PROSITE-ProRule:PRU00277, ECO:0000256|RuleBase:RU003915};	integral component of membrane [GO:0016021]; outer membrane-bounded periplasmic space [GO:0030288]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein refolding [GO:0042026]	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	protein refolding [GO:0042026]	integral component of membrane [GO:0016021]; outer membrane-bounded periplasmic space [GO:0030288]	NA	NA	NA	NA	5.2.1.8	201	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_1064	lowco2_8	0.048105620465946214	0.29627867775578304	0.16236612378025655	9	0.8746044915563245	0.943652214573929	NA	0.01388888888888884	0.013888888888888888	P73037	no	NA	ytfC	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	NA	CATALYTIC ACTIVITY: Reaction=[protein]-peptidylproline (omega=180) = [protein]-peptidylproline (omega=0); Xref=Rhea:RHEA:16237, Rhea:RHEA-COMP:10747, Rhea:RHEA-COMP:10748, ChEBI:CHEBI:83833, ChEBI:CHEBI:83834; EC=5.2.1.8; Evidence={ECO:0000256|ARBA:ARBA00000971, ECO:0000256|PROSITE-ProRule:PRU00277, ECO:0000256|RuleBase:RU003915};	integral component of membrane [GO:0016021]; outer membrane-bounded periplasmic space [GO:0030288]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein refolding [GO:0042026]	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	protein refolding [GO:0042026]	integral component of membrane [GO:0016021]; outer membrane-bounded periplasmic space [GO:0030288]	NA	NA	NA	NA	5.2.1.8	201	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_1065	lowco2_4	0.8897710716897262	0.31805946919512185	2.797499077582479	9	0.020797437010230624	0.07067827403000597	NA	0	0	P73039	no	slr1762	NA	NA	Slr1762 protein	NA	NA	cytosol [GO:0005829]; phosphoglycolate phosphatase activity [GO:0008967]; dephosphorylation [GO:0016311]; DNA repair [GO:0006281]	phosphoglycolate phosphatase activity [GO:0008967]	dephosphorylation [GO:0016311]; DNA repair [GO:0006281]	cytosol [GO:0005829]	NA	NA	NA	NA	NA	221	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1065	lowco2_8	0.40615024325171273	0.31805946919512196	1.2769632178520338	9	0.2335750295042882	0.5189760113627999	NA	0	0	P73039	no	slr1762	NA	NA	Slr1762 protein	NA	NA	cytosol [GO:0005829]; phosphoglycolate phosphatase activity [GO:0008967]; dephosphorylation [GO:0016311]; DNA repair [GO:0006281]	phosphoglycolate phosphatase activity [GO:0008967]	dephosphorylation [GO:0016311]; DNA repair [GO:0006281]	cytosol [GO:0005829]	NA	NA	NA	NA	NA	221	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1066	lowco2_4	-0.2756581052192882	0.14034714056378575	-1.964116291304172	9	0.08110593755466944	0.17280762959572274	NA	0.07352941176470584	0.07352941176470588	P73040	no	slr1763	NA	NA	Slr1763 protein	NA	NA	methyltransferase activity [GO:0008168]	methyltransferase activity [GO:0008168]	NA	NA	NA	NA	NA	NA	NA	400	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1066	lowco2_8	0.37006662719181466	0.14034714056378578	2.6367949194064604	9	0.0270555645780588	0.23243625192319525	NA	0.022058823529411797	0.022058823529411766	P73040	no	slr1763	NA	NA	Slr1763 protein	NA	NA	methyltransferase activity [GO:0008168]	methyltransferase activity [GO:0008168]	NA	NA	NA	NA	NA	NA	NA	400	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1067	lowco2_4	0.05447242581671259	0.2112650151287177	0.2578393104202516	9	0.80232984720142	0.8649487426275126	NA	0	0	P73041	no	sll1642	NA	NA	Sll1642 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	163	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1067	lowco2_8	0.5787119890047722	0.21126501512871773	2.7392703361329347	9	0.02287486908266967	0.2229017511957004	NA	0	0	P73041	no	sll1642	NA	NA	Sll1642 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	163	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1068	lowco2_4	0.40232362093150453	0.2906511304655044	1.384214884308712	9	0.19964904591752686	0.32830154171230796	NA	0.025000000000000022	0.025	P73043	no	NA	gad	NA	Glutamate decarboxylase (EC 4.1.1.15)	NA	CATALYTIC ACTIVITY: Reaction=H(+) + L-glutamate = 4-aminobutanoate + CO2; Xref=Rhea:RHEA:17785, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:29985, ChEBI:CHEBI:59888; EC=4.1.1.15; Evidence={ECO:0000256|ARBA:ARBA00000018, ECO:0000256|RuleBase:RU361171};	cytosol [GO:0005829]; glutamate decarboxylase activity [GO:0004351]; pyridoxal phosphate binding [GO:0030170]; glutamate catabolic process [GO:0006538]	glutamate decarboxylase activity [GO:0004351]; pyridoxal phosphate binding [GO:0030170]	glutamate catabolic process [GO:0006538]	cytosol [GO:0005829]	NA	NA	COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000256|ARBA:ARBA00001933, ECO:0000256|PIRSR:PIRSR602129-50, ECO:0000256|RuleBase:RU000382};	NA	4.1.1.15	467	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_1068	lowco2_8	0.17440463765347952	0.29065113046550445	0.600048027936979	9	0.5632754366589361	0.7737026067382226	NA	0	0	P73043	no	NA	gad	NA	Glutamate decarboxylase (EC 4.1.1.15)	NA	CATALYTIC ACTIVITY: Reaction=H(+) + L-glutamate = 4-aminobutanoate + CO2; Xref=Rhea:RHEA:17785, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:29985, ChEBI:CHEBI:59888; EC=4.1.1.15; Evidence={ECO:0000256|ARBA:ARBA00000018, ECO:0000256|RuleBase:RU361171};	cytosol [GO:0005829]; glutamate decarboxylase activity [GO:0004351]; pyridoxal phosphate binding [GO:0030170]; glutamate catabolic process [GO:0006538]	glutamate decarboxylase activity [GO:0004351]; pyridoxal phosphate binding [GO:0030170]	glutamate catabolic process [GO:0006538]	cytosol [GO:0005829]	NA	NA	COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000256|ARBA:ARBA00001933, ECO:0000256|PIRSR:PIRSR602129-50, ECO:0000256|RuleBase:RU000382};	NA	4.1.1.15	467	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_1069	lowco2_4	2.0574115018394563	0.49405595480019643	4.164328922361647	9	0.0024320178779975166	0.021695626153302845	NA	0.25	0.25	P73045	no	slr1767	NA	NA	Slr1767 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1069	lowco2_8	1.4185266615673264	0.49405595480019654	2.8711862447665455	9	0.018441006295714768	0.20980265277794866	NA	0.25	0.25	P73045	no	slr1767	NA	NA	Slr1767 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_107	lowco2_4	0.06358044044532965	0.34052248259770873	0.1867143689318253	9	0.8560256253019973	0.9037363055384108	NA	0.125	0.125	P54004	no	slr0199	NA	NA	Putative glutamine amidotransferase slr0199 (EC 2.4.2.-)	NA	NA	cytoplasm [GO:0005737]; glutathione hydrolase complex [GO:0061672]; omega peptidase activity [GO:0008242]; transferase activity [GO:0016740]; ergothioneine biosynthetic process [GO:0052699]; glutamine metabolic process [GO:0006541]; glutathione catabolic process [GO:0006751]	omega peptidase activity [GO:0008242]; transferase activity [GO:0016740]	ergothioneine biosynthetic process [GO:0052699]; glutamine metabolic process [GO:0006541]; glutathione catabolic process [GO:0006751]	cytoplasm [GO:0005737]; glutathione hydrolase complex [GO:0061672]	NA	NA	NA	NA	2.4.2.-	304	NA	NA	NA	reviewed	Predicted	UP000001425: Chromosome	Unsign
p_107	lowco2_8	1.6378029382641826	0.34052248259770884	4.809676370764255	9	9.606817014697899e-4	0.07198487369978805	NA	0.125	0.125	P54004	no	slr0199	NA	NA	Putative glutamine amidotransferase slr0199 (EC 2.4.2.-)	NA	NA	cytoplasm [GO:0005737]; glutathione hydrolase complex [GO:0061672]; omega peptidase activity [GO:0008242]; transferase activity [GO:0016740]; ergothioneine biosynthetic process [GO:0052699]; glutamine metabolic process [GO:0006541]; glutathione catabolic process [GO:0006751]	omega peptidase activity [GO:0008242]; transferase activity [GO:0016740]	ergothioneine biosynthetic process [GO:0052699]; glutamine metabolic process [GO:0006541]; glutathione catabolic process [GO:0006751]	cytoplasm [GO:0005737]; glutathione hydrolase complex [GO:0061672]	NA	NA	NA	NA	2.4.2.-	304	NA	NA	NA	reviewed	Predicted	UP000001425: Chromosome	Unsign
p_1070	lowco2_4	0.20964866331792031	0.2609439532280126	0.803424109754057	9	0.44243083129774585	0.5713789073794906	NA	0.0357142857142857	0.03571428571428571	P73046	no	sll1640	NA	NA	Sll1640 protein	NA	NA	hydrolase activity [GO:0016787]; nitrogen compound metabolic process [GO:0006807]	hydrolase activity [GO:0016787]	nitrogen compound metabolic process [GO:0006807]	NA	NA	NA	NA	NA	NA	321	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1070	lowco2_8	-0.29760231632011347	0.26094395322801267	-1.1404836657014572	9	0.2835243655868158	0.5647098500642995	NA	0.0357142857142857	0.03571428571428571	P73046	no	sll1640	NA	NA	Sll1640 protein	NA	NA	hydrolase activity [GO:0016787]; nitrogen compound metabolic process [GO:0006807]	hydrolase activity [GO:0016787]	nitrogen compound metabolic process [GO:0006807]	NA	NA	NA	NA	NA	NA	321	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1071	lowco2_4	-1.1147127127879346	0.33571770727503697	-3.3203870056061877	9	0.008934807714368498	0.04314570799522703	NA	0.109375	0.109375	P73048	no	sll1638	NA	NA	Sll1638 protein	NA	NA	extrinsic component of membrane [GO:0019898]; photosystem II oxygen evolving complex [GO:0009654]; plasma membrane-derived thylakoid photosystem II [GO:0030096]; calcium ion binding [GO:0005509]; photosynthesis [GO:0015979]	calcium ion binding [GO:0005509]	photosynthesis [GO:0015979]	extrinsic component of membrane [GO:0019898]; photosystem II oxygen evolving complex [GO:0009654]; plasma membrane-derived thylakoid photosystem II [GO:0030096]	NA	NA	NA	NA	NA	149	NA	NA	NA	unreviewed	Evidence at protein level	UP000001425: Chromosome	Sign
p_1071	lowco2_8	-0.08820351775125387	0.3357177072750371	-0.2627312049375848	9	0.7986731190157941	0.9006600689892126	NA	0.03125	0.03125	P73048	no	sll1638	NA	NA	Sll1638 protein	NA	NA	extrinsic component of membrane [GO:0019898]; photosystem II oxygen evolving complex [GO:0009654]; plasma membrane-derived thylakoid photosystem II [GO:0030096]; calcium ion binding [GO:0005509]; photosynthesis [GO:0015979]	calcium ion binding [GO:0005509]	photosynthesis [GO:0015979]	extrinsic component of membrane [GO:0019898]; photosystem II oxygen evolving complex [GO:0009654]; plasma membrane-derived thylakoid photosystem II [GO:0030096]	NA	NA	NA	NA	NA	149	NA	NA	NA	unreviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
p_1072	lowco2_4	1.597684360482305	0.30026848211385077	5.320852689016231	9	4.804437266092698e-4	0.01026835748185427	NA	0	0	P73049	no	slr1768	NA	NA	Slr1768 protein	NA	NA	membrane [GO:0016020]	NA	NA	membrane [GO:0016020]	NA	NA	NA	NA	NA	298	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1072	lowco2_8	0.6829744852320959	0.3002684821138508	2.274546034349143	9	0.048997527146590336	0.27880107431366047	NA	0	0	P73049	no	slr1768	NA	NA	Slr1768 protein	NA	NA	membrane [GO:0016020]	NA	NA	membrane [GO:0016020]	NA	NA	NA	NA	NA	298	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1073	lowco2_4	0.8864130821664027	0.33388983598163297	2.6548070250786657	9	0.026268413954103398	0.08115537413526028	NA	0	0	P73050	no	NA	fbp	NA	Ferripyochelin binding protein	NA	NA	carboxysome [GO:0031470]; structural constituent of carboxysome [GO:0043886]; transferase activity [GO:0016740]	structural constituent of carboxysome [GO:0043886]; transferase activity [GO:0016740]	NA	carboxysome [GO:0031470]	NA	NA	NA	NA	NA	190	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1073	lowco2_8	0.11152882102201918	0.333889835981633	0.33402879933174806	9	0.7460094535215864	0.8731249732449068	NA	0.0625	0.0625	P73050	no	NA	fbp	NA	Ferripyochelin binding protein	NA	NA	carboxysome [GO:0031470]; structural constituent of carboxysome [GO:0043886]; transferase activity [GO:0016740]	structural constituent of carboxysome [GO:0043886]; transferase activity [GO:0016740]	NA	carboxysome [GO:0031470]	NA	NA	NA	NA	NA	190	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1074	lowco2_4	0.38271265319263487	0.5942110236245663	0.6440685850258475	9	0.5355979938138757	0.6529394583213621	NA	0.0625	0.0625	P73054	no	sll1752	NA	NA	Sll1752 protein	NA	NA	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; phosphatidic acid biosynthetic process [GO:0006654]	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]	phosphatidic acid biosynthetic process [GO:0006654]	NA	NA	NA	NA	NA	NA	240	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1074	lowco2_8	0.3065163316931244	0.5942110236245665	0.5158375047023481	9	0.6184000496665205	0.7998710166222316	NA	0.0625	0.0625	P73054	no	sll1752	NA	NA	Sll1752 protein	NA	NA	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; phosphatidic acid biosynthetic process [GO:0006654]	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]	phosphatidic acid biosynthetic process [GO:0006654]	NA	NA	NA	NA	NA	NA	240	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1075	lowco2_4	1.4332456879625881	0.38259927106906344	3.7460753230339305	9	0.004582333712511932	0.030187004549193992	NA	0	0	P73066	no	NA	ycf23	NA	Ycf23 protein	NA	NA	catalytic activity [GO:0003824]	catalytic activity [GO:0003824]	NA	NA	NA	NA	NA	NA	NA	248	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1075	lowco2_8	0.8371810149777988	0.3825992710690635	2.1881406429200387	9	0.05642099077744911	0.2905279927947794	NA	0	0	P73066	no	NA	ycf23	NA	Ycf23 protein	NA	NA	catalytic activity [GO:0003824]	catalytic activity [GO:0003824]	NA	NA	NA	NA	NA	NA	NA	248	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1076	lowco2_4	-1.4737555758637035	0.9389634889186151	-1.5695557849230084	9	0.15096484963895485	0.26822883242904755	NA	0.25	0.25	P73076	no	sll1942	NA	NA	Sll1942 protein	NA	NA	integral component of membrane [GO:0016021]	NA	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	254	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1076	lowco2_8	-0.8802565258679809	0.9389634889186154	-0.937476841492265	9	0.37298721535103807	0.630746750578881	NA	0	0	P73076	no	sll1942	NA	NA	Sll1942 protein	NA	NA	integral component of membrane [GO:0016021]	NA	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	254	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1077	lowco2_4	0.4350727451359712	0.25702685034206235	1.6927132109231302	9	0.1247602091211002	0.2350973951974877	NA	0	0	P73078	no	NA	divK	NA	Cell division response regulator DivK	NA	NA	cell division [GO:0051301]; phosphorelay signal transduction system [GO:0000160]	NA	cell division [GO:0051301]; phosphorelay signal transduction system [GO:0000160]	NA	NA	NA	NA	NA	NA	182	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1077	lowco2_8	0.5931478990325186	0.2570268503420624	2.30772737651001	9	0.046408799649239496	0.2739054642643324	NA	0	0	P73078	no	NA	divK	NA	Cell division response regulator DivK	NA	NA	cell division [GO:0051301]; phosphorelay signal transduction system [GO:0000160]	NA	cell division [GO:0051301]; phosphorelay signal transduction system [GO:0000160]	NA	NA	NA	NA	NA	NA	182	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1078	lowco2_4	1.00511629592317	0.7757565783040595	1.295659391146294	9	0.22733500779740679	0.3602934946343236	NA	0	0	P73080	no	sll1940	NA	NA	Sll1940 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	157	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1078	lowco2_8	-0.6548709204431674	0.7757565783040596	-0.8441706313014199	9	0.4204458145327643	0.6688351061344779	NA	0	0	P73080	no	sll1940	NA	NA	Sll1940 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	157	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1079	lowco2_4	1.0506530018448632	0.3751116805171536	2.8009071868846207	9	0.020681960830331025	0.07067827403000597	NA	0	0	P73083	no	sll1938	NA	NA	Sll1938 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	203	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1079	lowco2_8	1.2139312948986145	0.37511168051715366	3.23618633582673	9	0.010220877515052518	0.17383952671202244	NA	0	0	P73083	no	sll1938	NA	NA	Sll1938 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	203	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_108	lowco2_4	-1.5520294094397078	0.22879387327253684	-6.783526967922549	9	8.053666400553716e-5	0.0048580374736868015	NA	0.014423076923076872	0.014423076923076924	P54123	no	slr0551	rnj	NA	Ribonuclease J (RNase J) (EC 3.1.-.-)	FUNCTION: An RNase that has 5'-3' exonuclease and possibly endoonuclease activity. Involved in maturation of rRNA and in some organisms also mRNA maturation and/or decay (By similarity). {ECO:0000250}.	NA	cytoplasm [GO:0005737]; 5'-3' exoribonuclease activity [GO:0004534]; endoribonuclease activity [GO:0004521]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]; rRNA processing [GO:0006364]	5'-3' exoribonuclease activity [GO:0004534]; endoribonuclease activity [GO:0004521]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]	rRNA processing [GO:0006364]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01491}.	NA	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01491};  Note=Binds up to 2 Zn(2+) ions per subunit. It is not clear if Zn(2+) or Mg(2+) is physiologically important. {ECO:0000255|HAMAP-Rule:MF_01491};	SUBUNIT: Homodimer, may be a subunit of the RNA degradosome. {ECO:0000255|HAMAP-Rule:MF_01491}.	3.1.-.-	640	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_108	lowco2_8	-0.24098662389053985	0.2287938732725369	-1.0532914209790885	9	0.3196631157854446	0.5896671906636427	NA	0.004807692307692291	0.004807692307692308	P54123	no	slr0551	rnj	NA	Ribonuclease J (RNase J) (EC 3.1.-.-)	FUNCTION: An RNase that has 5'-3' exonuclease and possibly endoonuclease activity. Involved in maturation of rRNA and in some organisms also mRNA maturation and/or decay (By similarity). {ECO:0000250}.	NA	cytoplasm [GO:0005737]; 5'-3' exoribonuclease activity [GO:0004534]; endoribonuclease activity [GO:0004521]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]; rRNA processing [GO:0006364]	5'-3' exoribonuclease activity [GO:0004534]; endoribonuclease activity [GO:0004521]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]	rRNA processing [GO:0006364]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01491}.	NA	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01491};  Note=Binds up to 2 Zn(2+) ions per subunit. It is not clear if Zn(2+) or Mg(2+) is physiologically important. {ECO:0000255|HAMAP-Rule:MF_01491};	SUBUNIT: Homodimer, may be a subunit of the RNA degradosome. {ECO:0000255|HAMAP-Rule:MF_01491}.	3.1.-.-	640	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
